session_id,tenant,day,csat
s_acme_008638,acme-bank,16,5
s_acme_008643,acme-bank,16,4
s_acme_008656,acme-bank,16,4
s_acme_008706,acme-bank,16,5
s_acme_008710,acme-bank,16,4
s_acme_008754,acme-bank,16,3
s_acme_008757,acme-bank,16,1
s_acme_008760,acme-bank,16,5
s_acme_008775,acme-bank,16,2
s_acme_008794,acme-bank,16,5
s_acme_008808,acme-bank,16,3
s_acme_008815,acme-bank,16,5
s_acme_008821,acme-bank,16,4
s_acme_008835,acme-bank,16,4
s_acme_008844,acme-bank,16,3
s_acme_008848,acme-bank,16,4
s_acme_008853,acme-bank,16,5
s_acme_008860,acme-bank,16,4
s_acme_008889,acme-bank,16,4
s_acme_008897,acme-bank,16,4
s_acme_008906,acme-bank,16,3
s_acme_008922,acme-bank,16,5
s_acme_008926,acme-bank,16,2
s_acme_008959,acme-bank,16,3
s_acme_008972,acme-bank,16,4
s_acme_008981,acme-bank,16,3
s_acme_008993,acme-bank,16,3
s_acme_008994,acme-bank,16,4
s_acme_008999,acme-bank,16,5
s_acme_009005,acme-bank,16,3
s_acme_009016,acme-bank,16,4
s_acme_009027,acme-bank,16,2
s_acme_009052,acme-bank,16,4
s_acme_009057,acme-bank,16,4
s_acme_009112,acme-bank,17,4
s_acme_009116,acme-bank,17,4
s_acme_009150,acme-bank,17,5
s_acme_009176,acme-bank,17,3
s_acme_009178,acme-bank,17,3
s_acme_009197,acme-bank,17,4
s_acme_009198,acme-bank,17,3
s_acme_009207,acme-bank,17,4
s_acme_009211,acme-bank,17,5
s_acme_009214,acme-bank,17,4
s_acme_009221,acme-bank,17,5
s_acme_009226,acme-bank,17,3
s_acme_009227,acme-bank,17,5
s_acme_009241,acme-bank,17,2
s_acme_009250,acme-bank,17,5
s_acme_009256,acme-bank,17,2
s_acme_009266,acme-bank,17,4
s_acme_009268,acme-bank,17,5
s_acme_009290,acme-bank,17,4
s_acme_009336,acme-bank,17,4
s_acme_009342,acme-bank,17,5
s_acme_009362,acme-bank,17,4
s_acme_009385,acme-bank,17,5
s_acme_009391,acme-bank,17,5
s_acme_009419,acme-bank,17,5
s_acme_009428,acme-bank,17,3
s_acme_009429,acme-bank,17,4
s_acme_009438,acme-bank,17,5
s_acme_009442,acme-bank,17,5
s_acme_009455,acme-bank,17,2
s_acme_009472,acme-bank,17,4
s_acme_009488,acme-bank,17,5
s_acme_009491,acme-bank,17,5
s_acme_009492,acme-bank,17,4
s_acme_009502,acme-bank,17,5
s_acme_009516,acme-bank,17,5
s_acme_009517,acme-bank,17,2
s_acme_009518,acme-bank,17,3
s_acme_009539,acme-bank,17,5
s_acme_009540,acme-bank,17,3
s_acme_009553,acme-bank,17,3
s_acme_009560,acme-bank,17,5
s_acme_009601,acme-bank,17,5
s_acme_009605,acme-bank,17,4
s_acme_009613,acme-bank,17,5
s_acme_009664,acme-bank,17,4
s_acme_009673,acme-bank,17,5
s_acme_009693,acme-bank,17,5
s_acme_009717,acme-bank,17,5
s_acme_009732,acme-bank,17,5
s_acme_009735,acme-bank,17,4
s_acme_009736,acme-bank,17,4
s_acme_009737,acme-bank,17,4
s_acme_009739,acme-bank,18,3
s_acme_009742,acme-bank,18,3
s_acme_009748,acme-bank,18,1
s_acme_009750,acme-bank,18,4
s_acme_009767,acme-bank,18,4
s_acme_009771,acme-bank,18,4
s_acme_009784,acme-bank,18,5
s_acme_009792,acme-bank,18,3
s_acme_009793,acme-bank,18,3
s_acme_009803,acme-bank,18,4
s_acme_009811,acme-bank,18,4
s_acme_009814,acme-bank,18,4
s_acme_009828,acme-bank,18,2
s_acme_009839,acme-bank,18,4
s_acme_009852,acme-bank,18,4
s_acme_009869,acme-bank,18,2
s_acme_009880,acme-bank,18,4
s_acme_009898,acme-bank,18,4
s_acme_009903,acme-bank,18,5
s_acme_009930,acme-bank,18,5
s_acme_009942,acme-bank,18,4
s_acme_009964,acme-bank,18,4
s_acme_009978,acme-bank,18,5
s_acme_009986,acme-bank,18,5
s_acme_009993,acme-bank,18,5
s_acme_009994,acme-bank,18,5
s_acme_009996,acme-bank,18,4
s_acme_010006,acme-bank,18,5
s_acme_010015,acme-bank,18,5
s_acme_010040,acme-bank,18,3
s_acme_010041,acme-bank,18,4
s_acme_010053,acme-bank,18,4
s_acme_010070,acme-bank,18,4
s_acme_010071,acme-bank,18,4
s_acme_010087,acme-bank,18,4
s_acme_010094,acme-bank,18,5
s_acme_010098,acme-bank,18,3
s_acme_010114,acme-bank,18,5
s_acme_010117,acme-bank,18,5
s_acme_010133,acme-bank,18,5
s_acme_010149,acme-bank,18,5
s_acme_010151,acme-bank,18,3
s_acme_010165,acme-bank,18,5
s_acme_010179,acme-bank,18,3
s_acme_010191,acme-bank,18,4
s_acme_010201,acme-bank,18,3
s_acme_010222,acme-bank,18,4
s_acme_010234,acme-bank,18,3
s_acme_010238,acme-bank,18,5
s_acme_010242,acme-bank,18,5
s_acme_010251,acme-bank,18,3
s_acme_010257,acme-bank,18,5
s_acme_010260,acme-bank,18,5
s_acme_010276,acme-bank,18,5
s_acme_010278,acme-bank,18,4
s_acme_010287,acme-bank,18,5
s_acme_010289,acme-bank,18,4
s_acme_010298,acme-bank,18,4
s_acme_010299,acme-bank,18,4
s_acme_010329,acme-bank,19,3
s_acme_010361,acme-bank,19,4
s_acme_010362,acme-bank,19,4
s_acme_010377,acme-bank,19,3
s_acme_010415,acme-bank,19,5
s_acme_010418,acme-bank,19,4
s_acme_010421,acme-bank,19,3
s_acme_010426,acme-bank,19,4
s_acme_010430,acme-bank,19,3
s_acme_010435,acme-bank,19,4
s_acme_010449,acme-bank,19,4
s_acme_010462,acme-bank,19,5
s_acme_010465,acme-bank,19,5
s_acme_010471,acme-bank,19,5
s_acme_010472,acme-bank,19,5
s_acme_010501,acme-bank,19,4
s_acme_010538,acme-bank,19,3
s_acme_010539,acme-bank,19,3
s_acme_010549,acme-bank,19,4
s_acme_010551,acme-bank,19,5
s_acme_010572,acme-bank,19,5
s_acme_010582,acme-bank,19,4
s_acme_010587,acme-bank,19,4
s_acme_010592,acme-bank,19,3
s_acme_010598,acme-bank,19,3
s_acme_010603,acme-bank,19,4
s_acme_010623,acme-bank,19,2
s_acme_010625,acme-bank,19,4
s_acme_010626,acme-bank,19,4
s_acme_010634,acme-bank,19,3
s_acme_010655,acme-bank,19,4
s_acme_010662,acme-bank,20,4
s_acme_010692,acme-bank,20,5
s_acme_010695,acme-bank,20,4
s_acme_010705,acme-bank,20,4
s_acme_010706,acme-bank,20,5
s_acme_010708,acme-bank,20,1
s_acme_010720,acme-bank,20,4
s_acme_010740,acme-bank,20,4
s_acme_010742,acme-bank,20,5
s_acme_010757,acme-bank,20,5
s_acme_010764,acme-bank,20,3
s_acme_010773,acme-bank,20,3
s_acme_010791,acme-bank,20,3
s_acme_010793,acme-bank,20,4
s_acme_010822,acme-bank,20,4
s_acme_010845,acme-bank,20,5
s_acme_010851,acme-bank,20,3
s_acme_010853,acme-bank,20,5
s_acme_010859,acme-bank,20,3
s_acme_010873,acme-bank,20,5
s_acme_010884,acme-bank,20,4
s_acme_010891,acme-bank,20,2
s_acme_010893,acme-bank,20,3
s_acme_010896,acme-bank,20,4
s_acme_010904,acme-bank,20,3
s_acme_010932,acme-bank,20,2
s_acme_010956,acme-bank,21,4
s_acme_010962,acme-bank,21,1
s_acme_010976,acme-bank,21,4
s_acme_010980,acme-bank,21,4
s_acme_010989,acme-bank,21,5
s_acme_010990,acme-bank,21,2
s_acme_011013,acme-bank,21,5
s_acme_011015,acme-bank,21,1
s_acme_011019,acme-bank,21,4
s_acme_011049,acme-bank,21,2
s_acme_011070,acme-bank,21,2
s_acme_011085,acme-bank,21,4
s_acme_011094,acme-bank,21,5
s_acme_011096,acme-bank,21,5
s_acme_011099,acme-bank,21,3
s_acme_011132,acme-bank,21,5
s_acme_011134,acme-bank,21,5
s_acme_011146,acme-bank,21,5
s_acme_011168,acme-bank,21,4
s_acme_011175,acme-bank,21,3
s_acme_011181,acme-bank,21,4
s_acme_011184,acme-bank,21,4
s_acme_011185,acme-bank,21,3
s_acme_011187,acme-bank,21,3
s_acme_011211,acme-bank,21,5
s_acme_011216,acme-bank,21,4
s_acme_011254,acme-bank,21,4
s_acme_011309,acme-bank,21,3
s_acme_011316,acme-bank,21,5
s_acme_011331,acme-bank,21,5
s_acme_011338,acme-bank,21,2
s_acme_011351,acme-bank,21,4
s_acme_011356,acme-bank,21,5
s_acme_011365,acme-bank,21,2
s_acme_011383,acme-bank,21,4
s_acme_011395,acme-bank,21,5
s_acme_011406,acme-bank,21,5
s_acme_011419,acme-bank,21,3
s_acme_011427,acme-bank,21,5
s_acme_011433,acme-bank,21,3
s_acme_011436,acme-bank,21,4
s_acme_011466,acme-bank,21,5
s_acme_011474,acme-bank,21,4
s_acme_011477,acme-bank,21,3
s_acme_011484,acme-bank,21,2
s_acme_011503,acme-bank,21,4
s_acme_011524,acme-bank,21,4
s_acme_011532,acme-bank,21,4
s_acme_011544,acme-bank,21,5
s_acme_011565,acme-bank,21,5
s_acme_011573,acme-bank,21,5
s_acme_011582,acme-bank,22,5
s_acme_011600,acme-bank,22,4
s_acme_011610,acme-bank,22,5
s_acme_011629,acme-bank,22,5
s_acme_011632,acme-bank,22,5
s_acme_011670,acme-bank,22,4
s_acme_011693,acme-bank,22,5
s_acme_011697,acme-bank,22,5
s_acme_011712,acme-bank,22,4
s_acme_011721,acme-bank,22,4
s_acme_011724,acme-bank,22,4
s_acme_011755,acme-bank,22,3
s_acme_011764,acme-bank,22,3
s_acme_011772,acme-bank,22,2
s_acme_011775,acme-bank,22,5
s_acme_011781,acme-bank,22,4
s_acme_011784,acme-bank,22,2
s_acme_011785,acme-bank,22,1
s_acme_011789,acme-bank,22,2
s_acme_011824,acme-bank,22,5
s_acme_011827,acme-bank,22,5
s_acme_011838,acme-bank,22,4
s_acme_011843,acme-bank,22,3
s_acme_011850,acme-bank,22,4
s_acme_011868,acme-bank,22,5
s_acme_011874,acme-bank,22,5
s_acme_011894,acme-bank,22,4
s_acme_011895,acme-bank,22,4
s_acme_011900,acme-bank,22,3
s_acme_011913,acme-bank,22,4
s_acme_011920,acme-bank,22,5
s_acme_011952,acme-bank,22,5
s_acme_011954,acme-bank,22,3
s_acme_011956,acme-bank,22,4
s_acme_011973,acme-bank,22,5
s_acme_011989,acme-bank,22,3
s_acme_012008,acme-bank,22,3
s_acme_012012,acme-bank,22,3
s_acme_012017,acme-bank,22,3
s_acme_012021,acme-bank,22,5
s_acme_012050,acme-bank,22,5
s_acme_012073,acme-bank,22,3
s_acme_012110,acme-bank,22,4
s_acme_012128,acme-bank,22,4
s_acme_012129,acme-bank,22,4
s_acme_012132,acme-bank,22,5
s_acme_012137,acme-bank,22,5
s_acme_012140,acme-bank,22,2
s_acme_012146,acme-bank,22,3
s_acme_012159,acme-bank,22,3
s_acme_012167,acme-bank,22,4
s_acme_012172,acme-bank,22,4
s_acme_012174,acme-bank,22,2
s_acme_012180,acme-bank,22,3
s_acme_012189,acme-bank,22,5
s_acme_012190,acme-bank,22,2
s_acme_012195,acme-bank,22,3
s_acme_012196,acme-bank,22,5
s_acme_012198,acme-bank,22,4
s_acme_012202,acme-bank,22,3
s_acme_012224,acme-bank,22,5
s_acme_012245,acme-bank,23,5
s_acme_012248,acme-bank,23,5
s_acme_012252,acme-bank,23,3
s_acme_012277,acme-bank,23,4
s_acme_012279,acme-bank,23,4
s_acme_012285,acme-bank,23,3
s_acme_012290,acme-bank,23,4
s_acme_012323,acme-bank,23,5
s_acme_012351,acme-bank,23,5
s_acme_012355,acme-bank,23,4
s_acme_012358,acme-bank,23,4
s_acme_012371,acme-bank,23,4
s_acme_012372,acme-bank,23,3
s_acme_012404,acme-bank,23,5
s_acme_012421,acme-bank,23,3
s_acme_012425,acme-bank,23,5
s_acme_012427,acme-bank,23,4
s_acme_012450,acme-bank,23,3
s_acme_012451,acme-bank,23,3
s_acme_012452,acme-bank,23,2
s_acme_012461,acme-bank,23,3
s_acme_012462,acme-bank,23,3
s_acme_012464,acme-bank,23,4
s_acme_012486,acme-bank,23,4
s_acme_012501,acme-bank,23,4
s_acme_012520,acme-bank,23,4
s_acme_012522,acme-bank,23,4
s_acme_012529,acme-bank,23,4
s_acme_012532,acme-bank,23,3
s_acme_012540,acme-bank,23,5
s_acme_012547,acme-bank,23,4
s_acme_012548,acme-bank,23,5
s_acme_012550,acme-bank,23,2
s_acme_012552,acme-bank,23,3
s_acme_012559,acme-bank,23,5
s_acme_012563,acme-bank,23,3
s_acme_012588,acme-bank,23,5
s_acme_012596,acme-bank,23,4
s_acme_012611,acme-bank,23,4
s_acme_012612,acme-bank,23,5
s_acme_012633,acme-bank,23,4
s_acme_012636,acme-bank,23,5
s_acme_012659,acme-bank,23,2
s_acme_012664,acme-bank,23,3
s_acme_012667,acme-bank,23,5
s_acme_012683,acme-bank,23,4
s_acme_012688,acme-bank,23,5
s_acme_012708,acme-bank,23,3
s_acme_012722,acme-bank,23,5
s_acme_012744,acme-bank,23,5
s_acme_012752,acme-bank,23,3
s_acme_012765,acme-bank,23,4
s_acme_012768,acme-bank,23,4
s_acme_012772,acme-bank,23,3
s_acme_012794,acme-bank,23,5
s_acme_012804,acme-bank,23,4
s_acme_012810,acme-bank,23,3
s_acme_012823,acme-bank,23,3
s_acme_012835,acme-bank,23,5
s_acme_012839,acme-bank,23,4
s_acme_012845,acme-bank,23,5
s_acme_012849,acme-bank,23,5
s_acme_012850,acme-bank,23,4
s_acme_012858,acme-bank,23,4
s_acme_012868,acme-bank,24,4
s_acme_012874,acme-bank,24,4
s_acme_012880,acme-bank,24,4
s_acme_012883,acme-bank,24,4
s_acme_012895,acme-bank,24,5
s_acme_012907,acme-bank,24,5
s_acme_012926,acme-bank,24,5
s_acme_012945,acme-bank,24,3
s_acme_012948,acme-bank,24,4
s_acme_012951,acme-bank,24,5
s_acme_012957,acme-bank,24,5
s_acme_012990,acme-bank,24,4
s_acme_012995,acme-bank,24,3
s_acme_013032,acme-bank,24,5
s_acme_013043,acme-bank,24,3
s_acme_013044,acme-bank,24,1
s_acme_013057,acme-bank,24,5
s_acme_013061,acme-bank,24,5
s_acme_013063,acme-bank,24,5
s_acme_013064,acme-bank,24,3
s_acme_013081,acme-bank,24,5
s_acme_013097,acme-bank,24,4
s_acme_013103,acme-bank,24,4
s_acme_013104,acme-bank,24,2
s_acme_013113,acme-bank,24,4
s_acme_013125,acme-bank,24,3
s_acme_013131,acme-bank,24,3
s_acme_013174,acme-bank,24,4
s_acme_013184,acme-bank,24,5
s_acme_013186,acme-bank,24,3
s_acme_013196,acme-bank,24,5
s_acme_013200,acme-bank,24,4
s_acme_013212,acme-bank,24,4
s_acme_013251,acme-bank,24,3
s_acme_013275,acme-bank,24,5
s_acme_013278,acme-bank,24,5
s_acme_013294,acme-bank,24,3
s_acme_013310,acme-bank,24,4
s_acme_013326,acme-bank,24,4
s_acme_013340,acme-bank,24,5
s_acme_013341,acme-bank,24,4
s_acme_013352,acme-bank,24,5
s_acme_013378,acme-bank,24,4
s_acme_013381,acme-bank,24,5
s_acme_013394,acme-bank,24,4
s_acme_013396,acme-bank,24,2
s_acme_013400,acme-bank,24,2
s_acme_013405,acme-bank,24,4
s_acme_013428,acme-bank,25,4
s_acme_013438,acme-bank,25,5
s_acme_013455,acme-bank,25,4
s_acme_013475,acme-bank,25,2
s_acme_013487,acme-bank,25,3
s_acme_013516,acme-bank,25,5
s_acme_013534,acme-bank,25,3
s_acme_013550,acme-bank,25,5
s_acme_013565,acme-bank,25,5
s_acme_013570,acme-bank,25,1
s_acme_013573,acme-bank,25,2
s_acme_013580,acme-bank,25,4
s_acme_013625,acme-bank,25,4
s_acme_013661,acme-bank,25,5
s_acme_013822,acme-bank,25,5
s_acme_013825,acme-bank,25,1
s_acme_013827,acme-bank,25,5
s_acme_013831,acme-bank,25,3
s_acme_013838,acme-bank,25,4
s_acme_013848,acme-bank,25,3
s_acme_013852,acme-bank,25,4
s_acme_013859,acme-bank,25,5
s_acme_013861,acme-bank,25,4
s_acme_013882,acme-bank,25,5
s_acme_013904,acme-bank,25,1
s_acme_013917,acme-bank,25,5
s_acme_013928,acme-bank,25,4
s_acme_013948,acme-bank,25,4
s_acme_013952,acme-bank,25,5
s_acme_013957,acme-bank,25,5
s_acme_013967,acme-bank,25,5
s_acme_013984,acme-bank,25,5
s_acme_013997,acme-bank,26,5
s_acme_014026,acme-bank,26,5
s_acme_014028,acme-bank,26,3
s_acme_014057,acme-bank,26,3
s_acme_014066,acme-bank,26,4
s_acme_014073,acme-bank,26,4
s_acme_014075,acme-bank,26,4
s_acme_014081,acme-bank,26,4
s_acme_014088,acme-bank,26,5
s_acme_014091,acme-bank,26,5
s_acme_014094,acme-bank,26,5
s_acme_014102,acme-bank,26,3
s_acme_014107,acme-bank,26,4
s_acme_014118,acme-bank,26,3
s_acme_014125,acme-bank,26,5
s_acme_014127,acme-bank,26,4
s_acme_014138,acme-bank,26,3
s_acme_014144,acme-bank,26,1
s_acme_014179,acme-bank,26,5
s_acme_014193,acme-bank,26,1
s_acme_014214,acme-bank,26,3
s_acme_014216,acme-bank,26,3
s_acme_014240,acme-bank,26,5
s_acme_014256,acme-bank,26,5
s_acme_014277,acme-bank,26,4
s_acme_014279,acme-bank,26,3
s_acme_014283,acme-bank,26,3
s_acme_014314,acme-bank,26,4
s_acme_014326,acme-bank,26,4
s_acme_014328,acme-bank,26,2
s_acme_014354,acme-bank,26,2
s_acme_014359,acme-bank,26,3
s_acme_014366,acme-bank,27,3
s_acme_014381,acme-bank,27,3
s_acme_014402,acme-bank,27,5
s_acme_014420,acme-bank,27,3
s_acme_014432,acme-bank,27,5
s_acme_014471,acme-bank,27,4
s_acme_014474,acme-bank,27,3
s_acme_014478,acme-bank,27,5
s_acme_014482,acme-bank,27,5
s_acme_014515,acme-bank,27,2
s_acme_014524,acme-bank,27,3
s_acme_014538,acme-bank,27,2
s_acme_014555,acme-bank,27,4
s_acme_014559,acme-bank,27,5
s_acme_014560,acme-bank,27,5
s_acme_014595,acme-bank,27,4
s_acme_014609,acme-bank,27,4
s_acme_014613,acme-bank,27,3
s_acme_014622,acme-bank,27,3
s_acme_014649,acme-bank,27,5
s_acme_014669,acme-bank,27,3
s_acme_014678,acme-bank,28,2
s_acme_014706,acme-bank,28,3
s_acme_014710,acme-bank,28,2
s_acme_014730,acme-bank,28,1
s_acme_014734,acme-bank,28,4
s_acme_014736,acme-bank,28,5
s_acme_014773,acme-bank,28,2
s_acme_014786,acme-bank,28,5
s_acme_014791,acme-bank,28,3
s_acme_014796,acme-bank,28,2
s_acme_014802,acme-bank,28,4
s_acme_014804,acme-bank,28,4
s_acme_014807,acme-bank,28,4
s_acme_014818,acme-bank,28,3
s_acme_014820,acme-bank,28,4
s_acme_014863,acme-bank,28,4
s_acme_014869,acme-bank,28,3
s_acme_014873,acme-bank,28,4
s_acme_014889,acme-bank,28,2
s_acme_014895,acme-bank,28,5
s_acme_014897,acme-bank,28,2
s_acme_014911,acme-bank,28,2
s_acme_014912,acme-bank,28,4
s_acme_014917,acme-bank,28,3
s_acme_014952,acme-bank,28,2
s_acme_014953,acme-bank,28,3
s_acme_014963,acme-bank,28,3
s_acme_014970,acme-bank,28,3
s_acme_014972,acme-bank,28,4
s_acme_014977,acme-bank,28,5
s_acme_014982,acme-bank,28,5
s_acme_014984,acme-bank,28,3
s_acme_014990,acme-bank,28,5
s_acme_014995,acme-bank,28,2
s_acme_015019,acme-bank,28,1
s_acme_015020,acme-bank,28,2
s_acme_015023,acme-bank,28,2
s_acme_015033,acme-bank,28,4
s_acme_015042,acme-bank,28,4
s_acme_015058,acme-bank,28,4
s_acme_015066,acme-bank,28,2
s_acme_015086,acme-bank,28,5
s_acme_015091,acme-bank,28,2
s_acme_015093,acme-bank,28,5
s_acme_015099,acme-bank,28,4
s_acme_015105,acme-bank,28,3
s_acme_015111,acme-bank,28,3
s_acme_015126,acme-bank,28,4
s_acme_015157,acme-bank,28,4
s_acme_015165,acme-bank,28,5
s_acme_015175,acme-bank,28,4
s_acme_015219,acme-bank,28,1
s_acme_015251,acme-bank,28,3
s_acme_015252,acme-bank,28,3
s_acme_015258,acme-bank,28,5
s_acme_015259,acme-bank,28,5
s_acme_015262,acme-bank,28,3
s_acme_015272,acme-bank,28,4
s_acme_015288,acme-bank,28,4
s_acme_015294,acme-bank,28,1
s_acme_015300,acme-bank,28,4
s_acme_015305,acme-bank,29,5
s_acme_015316,acme-bank,29,4
s_acme_015328,acme-bank,29,3
s_acme_015334,acme-bank,29,4
s_acme_015375,acme-bank,29,4
s_acme_015379,acme-bank,29,4
s_acme_015396,acme-bank,29,5
s_acme_015398,acme-bank,29,3
s_acme_015401,acme-bank,29,4
s_acme_015424,acme-bank,29,2
s_acme_015426,acme-bank,29,3
s_acme_015439,acme-bank,29,1
s_acme_015451,acme-bank,29,1
s_acme_015464,acme-bank,29,2
s_acme_015469,acme-bank,29,2
s_acme_015478,acme-bank,29,3
s_acme_015509,acme-bank,29,4
s_acme_015514,acme-bank,29,3
s_acme_015538,acme-bank,29,3
s_acme_015562,acme-bank,29,4
s_acme_015569,acme-bank,29,3
s_acme_015575,acme-bank,29,2
s_acme_015581,acme-bank,29,4
s_acme_015582,acme-bank,29,3
s_acme_015585,acme-bank,29,4
s_acme_015592,acme-bank,29,5
s_acme_015596,acme-bank,29,5
s_acme_015612,acme-bank,29,4
s_acme_015633,acme-bank,29,2
s_acme_015639,acme-bank,29,1
s_acme_015641,acme-bank,29,4
s_acme_015645,acme-bank,29,4
s_acme_015691,acme-bank,29,4
s_acme_015695,acme-bank,29,3
s_acme_015707,acme-bank,29,1
s_acme_015728,acme-bank,29,4
s_acme_015731,acme-bank,29,2
s_acme_015751,acme-bank,29,4
s_acme_015756,acme-bank,29,2
s_acme_015758,acme-bank,29,3
s_acme_015764,acme-bank,29,4
s_acme_015774,acme-bank,29,3
s_acme_015781,acme-bank,29,4
s_acme_015788,acme-bank,29,4
s_acme_015791,acme-bank,29,4
s_acme_015808,acme-bank,29,4
s_acme_015818,acme-bank,29,3
s_acme_015823,acme-bank,29,5
s_acme_015845,acme-bank,29,4
s_acme_015877,acme-bank,29,2
s_acme_015879,acme-bank,29,4
s_acme_015885,acme-bank,29,3
s_acme_015890,acme-bank,29,3
s_acme_015891,acme-bank,29,3
s_acme_015894,acme-bank,29,3
s_acme_015895,acme-bank,29,4
s_acme_015909,acme-bank,30,3
s_acme_015910,acme-bank,30,4
s_acme_015914,acme-bank,30,1
s_acme_015925,acme-bank,30,3
s_acme_015928,acme-bank,30,2
s_acme_015938,acme-bank,30,5
s_acme_015944,acme-bank,30,3
s_acme_015949,acme-bank,30,4
s_acme_015956,acme-bank,30,2
s_acme_015962,acme-bank,30,3
s_acme_015987,acme-bank,30,4
s_acme_015992,acme-bank,30,2
s_acme_015997,acme-bank,30,4
s_acme_016004,acme-bank,30,3
s_acme_016011,acme-bank,30,4
s_acme_016015,acme-bank,30,4
s_acme_016018,acme-bank,30,2
s_acme_016019,acme-bank,30,3
s_acme_016023,acme-bank,30,1
s_acme_016024,acme-bank,30,5
s_acme_016028,acme-bank,30,3
s_acme_016039,acme-bank,30,5
s_acme_016040,acme-bank,30,5
s_acme_016041,acme-bank,30,3
s_acme_016059,acme-bank,30,4
s_acme_016064,acme-bank,30,4
s_acme_016108,acme-bank,30,3
s_acme_016112,acme-bank,30,1
s_acme_016132,acme-bank,30,4
s_acme_016139,acme-bank,30,4
s_acme_016140,acme-bank,30,4
s_acme_016145,acme-bank,30,4
s_acme_016146,acme-bank,30,5
s_acme_016148,acme-bank,30,3
s_acme_016201,acme-bank,30,3
s_acme_016203,acme-bank,30,4
s_acme_016209,acme-bank,30,3
s_acme_016258,acme-bank,30,3
s_acme_016304,acme-bank,30,3
s_acme_016322,acme-bank,30,5
s_acme_016334,acme-bank,30,5
s_acme_016367,acme-bank,30,2
s_acme_016378,acme-bank,30,3
s_acme_016381,acme-bank,30,2
s_acme_016384,acme-bank,30,3
s_acme_016388,acme-bank,30,3
s_acme_016401,acme-bank,30,3
s_acme_016402,acme-bank,30,3
s_acme_016421,acme-bank,30,3
s_acme_016440,acme-bank,30,4
s_acme_016444,acme-bank,30,2
s_acme_016481,acme-bank,30,3
s_acme_016525,acme-bank,31,3
s_acme_016527,acme-bank,31,2
s_acme_016541,acme-bank,31,4
s_acme_016548,acme-bank,31,3
s_acme_016556,acme-bank,31,4
s_acme_016576,acme-bank,31,2
s_acme_016584,acme-bank,31,2
s_acme_016593,acme-bank,31,3
s_acme_016620,acme-bank,31,5
s_acme_016628,acme-bank,31,3
s_acme_016633,acme-bank,31,3
s_acme_016634,acme-bank,31,4
s_acme_016640,acme-bank,31,3
s_acme_016648,acme-bank,31,3
s_acme_016700,acme-bank,31,3
s_acme_016704,acme-bank,31,3
s_acme_016719,acme-bank,31,2
s_acme_016731,acme-bank,31,3
s_acme_016745,acme-bank,31,5
s_acme_016768,acme-bank,31,5
s_acme_016776,acme-bank,31,3
s_acme_016783,acme-bank,31,3
s_acme_016786,acme-bank,31,4
s_acme_016818,acme-bank,31,3
s_acme_016843,acme-bank,31,3
s_acme_016848,acme-bank,31,3
s_acme_016862,acme-bank,31,3
s_acme_016866,acme-bank,31,1
s_acme_016896,acme-bank,31,3
s_acme_016899,acme-bank,31,5
s_acme_016903,acme-bank,31,2
s_acme_016915,acme-bank,31,3
s_acme_016916,acme-bank,31,4
s_acme_016919,acme-bank,31,3
s_acme_016936,acme-bank,31,3
s_acme_016937,acme-bank,31,3
s_acme_016938,acme-bank,31,3
s_acme_016959,acme-bank,31,4
s_acme_016960,acme-bank,31,2
s_acme_016962,acme-bank,31,5
s_acme_016979,acme-bank,31,4
s_acme_016995,acme-bank,31,1
s_acme_016997,acme-bank,31,5
s_acme_017009,acme-bank,31,4
s_acme_017028,acme-bank,31,2
s_acme_017040,acme-bank,31,3
s_acme_017044,acme-bank,31,3
s_acme_017055,acme-bank,31,3
s_acme_017061,acme-bank,31,4
s_acme_017072,acme-bank,31,3
s_acme_017076,acme-bank,31,4
s_acme_017084,acme-bank,31,1
s_acme_017086,acme-bank,31,3
s_acme_017092,acme-bank,31,2
s_acme_017106,acme-bank,31,5
s_acme_017117,acme-bank,32,3
s_acme_017140,acme-bank,32,3
s_acme_017199,acme-bank,32,2
s_acme_017210,acme-bank,32,3
s_acme_017230,acme-bank,32,4
s_acme_017233,acme-bank,32,2
s_acme_017236,acme-bank,32,3
s_acme_017253,acme-bank,32,3
s_acme_017286,acme-bank,32,2
s_acme_017300,acme-bank,32,4
s_acme_017321,acme-bank,32,4
s_acme_017325,acme-bank,32,4
s_acme_017330,acme-bank,32,4
s_acme_017335,acme-bank,32,4
s_acme_017346,acme-bank,32,4
s_acme_017353,acme-bank,32,4
s_acme_017369,acme-bank,32,3
s_acme_017370,acme-bank,32,2
s_acme_017372,acme-bank,32,4
s_acme_017423,acme-bank,32,5
s_acme_017429,acme-bank,32,2
s_acme_017438,acme-bank,32,2
s_acme_017448,acme-bank,32,4
s_acme_017456,acme-bank,32,1
s_acme_017460,acme-bank,32,2
s_acme_017462,acme-bank,32,5
s_acme_017463,acme-bank,32,2
s_acme_017481,acme-bank,32,4
s_acme_017517,acme-bank,32,3
s_acme_017518,acme-bank,32,3
s_acme_017535,acme-bank,32,3
s_acme_017553,acme-bank,32,3
s_acme_017580,acme-bank,32,2
s_acme_017588,acme-bank,32,4
s_acme_017593,acme-bank,32,5
s_acme_017608,acme-bank,32,4
s_acme_017612,acme-bank,32,4
s_acme_017613,acme-bank,32,3
s_acme_017662,acme-bank,32,4
s_acme_017713,acme-bank,33,4
s_acme_017718,acme-bank,33,3
